wavelength,A18,A24,A28,D50,D55,D65,D75,D95,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,FL3.1,FL3.2,FL3.3,FL3.4,FL3.5,FL3.6,FL3.7,FL3.8,FL3.9,FL3.10,FL3.11,FL3.12,FL3.13,FL3.14,FL3.15,L-B1,L-B2,L-B3,L-B4,L-B5,L-BH1,L-RGB1,L-V1,L-V2,L-1,L-2,L-3,L-4,L-5,L-6,L-7,L-8,L-9,L-10,L-11,L-12,L-13,L-14,L-15,L-LIFX-R,L-LIFX-G,L-LIFX-B
761,0.0744549,0.0326529,0.0215515,0.00472182,0.00446302,0.0035812,0.00338415,0.00422124,0.000466598,0.000316218,0.000261587,0.000240938,0.000426976,0.000270157,0.000974988,0.00159357,0.00135799,0.000145532,0.000215907,0.000142564,0.000614499,0.00112184,0.000905063,0.00177624,0.00160732,0.00143199,0.000508158,0.000598446,0.000517815,4.78303e-06,0.000569308,0.00130624,0.00116205,0.00121705,0.00113008,0.000646495,0.000578087,0.000331482,0.000408457,0.00029372,0.000248377,0.000199832,0.00146576,0.000978509,0.000637578,0.000248672,0.000392177,0.00103685,0.000434359,0.00115845,0.000814539,0.000374358,0.000474679,0.000240311,0.000285825,0.000234847,0.00103657,0.000878056,0.000709381,0.000191077,0.00011831,0.000377417
762,0.0749943,0.0327764,0.0215976,0.00447451,0.00443763,0.00342024,0.00315388,0.00376207,0.000468467,0.000318076,0.000263444,0.000242778,0.000430626,0.000273837,0.000957892,0.00156485,0.00133311,0.000147401,0.000209023,0.000140342,0.000480336,0.000962952,0.000737362,0.00179995,0.00163205,0.00146214,0.000384892,0.000455862,0.000378271,3.45915e-06,0.000428743,0.00111483,0.00098182,0.00103445,0.00110044,0.000631164,0.000562471,0.000321658,0.000400042,0.000286671,0.000244531,0.000195559,0.00142205,0.000955769,0.000624985,0.000242752,0.000383964,0.00101095,0.00042721,0.00114269,0.000800091,0.000366283,0.000465014,0.000234465,0.000280639,0.000228683,0.00100242,0.000850871,0.000685739,0.000186527,0.000112308,0.000374993
763,0.0755356,0.0328998,0.0216434,0.00438044,0.00452531,0.00338242,0.00303746,0.00349621,0.000469964,0.000319606,0.000264975,0.000244363,0.000433883,0.000277006,0.000939662,0.00153379,0.0013062,0.000148898,0.000199353,0.000137174,0.000320206,0.00077331,0.000537202,0.00182826,0.00166157,0.00149813,0.000237769,0.000285681,0.000211719,1.87905e-06,0.000260972,0.000886381,0.000766707,0.000816507,0.00107176,0.000616325,0.000547401,0.000312052,0.000391573,0.000279568,0.000240848,0.000191832,0.00137883,0.000934394,0.000612479,0.000236844,0.000375825,0.000985088,0.000420119,0.00112694,0.000785663,0.00035826,0.000455425,0.000228658,0.000275488,0.000222535,0.00096877,0.000823903,0.000660793,0.000181964,0.000106463,0.000372301
764,0.0760787,0.0330231,0.021689,0.00445575,0.00469734,0.00346826,0.00305986,0.00348981,0.000470959,0.000320644,0.000266013,0.000245474,0.000436221,0.000279228,0.000920766,0.0015014,0.00127822,0.000149893,0.000188372,0.000133495,0.000186043,0.000614421,0.0003695,0.00185197,0.0016863,0.00152828,0.000114504,0.000143097,7.21755e-05,5.55173e-07,0.000120406,0.000694975,0.000586478,0.000633909,0.00104473,0.000601759,0.000532932,0.000302719,0.000383377,0.000272737,0.000236837,0.000188215,0.00133714,0.0009122,0.00060006,0.000230952,0.000367761,0.00095928,0.000413085,0.00111119,0.000771259,0.00035029,0.000445915,0.00022289,0.000270372,0.000216408,0.00093835,0.000799416,0.000638128,0.000177386,0.000100776,0.000369332
765,0.0766235,0.0331462,0.0217344,0.00470225,0.00493056,0.00367174,0.00323011,0.00377257,0.000471319,0.000321027,0.000266395,0.000245893,0.000437117,0.000280066,0.000901678,0.00146867,0.0012501,0.000150253,0.000177555,0.000129744,0.000129781,0.00054779,0.000299174,0.00186192,0.00169667,0.00154093,6.28124e-05,8.33042e-05,1.36572e-05,0,6.14597e-05,0.000614708,0.000510898,0.000557335,0.00102002,0.000587335,0.000519086,0.000293693,0.000375651,0.000266377,0.000232215,0.000184423,0.00129763,0.000887875,0.00058773,0.000225076,0.000359771,0.000933537,0.000406108,0.00109546,0.000756881,0.000342374,0.000436484,0.000217164,0.000265294,0.000210303,0.000911201,0.000777354,0.000617595,0.000172795,9.52444e-05,0.000366076
766,0.0771702,0.0332692,0.0217796,0.00512221,0.0052292,0.00399579,0.00354854,0.00434251,0.000467488,0.000317584,0.000263325,0.000243434,0.000432576,0.000276015,0.00088242,0.00143525,0.00122156,0.000147794,0.000165146,0.000125544,0.000137595,0.000548927,0.000306562,0.00182182,0.00165774,0.00150373,7.03389e-05,9.23939e-05,2.18952e-05,0,6.98401e-05,0.000619112,0.00051516,0.000562308,0.000997884,0.000573064,0.000505841,0.00028495,0.000368351,0.000260421,0.000227013,0.000180488,0.00126008,0.00086166,0.00057549,0.00021922,0.000351857,0.000907872,0.000399189,0.00107974,0.000742534,0.000334513,0.000427132,0.000211481,0.000260252,0.000204224,0.000887216,0.00075756,0.000598958,0.000168188,8.98699e-05,0.000362524
767,0.0777187,0.033392,0.0218246,0.00573181,0.0055996,0.00445191,0.00402853,0.00522441,0.000457639,0.000308787,0.000255546,0.00023715,0.000421034,0.000265727,0.00086264,0.00140039,0.00119189,0.000141511,0.000149888,0.000120421,0.000156229,0.000551637,0.000324179,0.00172415,0.00156355,0.00141418,8.82869e-05,0.000114069,4.15397e-05,0,8.98241e-05,0.000629614,0.000525323,0.000574165,0.000977617,0.000558903,0.000493197,0.000276481,0.000361521,0.00025487,0.000221123,0.000176368,0.00122442,0.000833313,0.000563341,0.000213387,0.000344019,0.000882298,0.000392327,0.00106404,0.000728221,0.00032671,0.00041786,0.000205841,0.000255247,0.000198174,0.000864032,0.000738478,0.000582375,0.000163567,8.4652e-05,0.000358667
768,0.078269,0.0335147,0.0218694,0.00643205,0.005995,0.00496849,0.00458812,0.00626571,0.000444241,0.000296929,0.000245203,0.00022868,0.000405616,0.000252,0.000842243,0.00136447,0.00116147,0.000133042,0.000134005,0.000114666,0.000178469,0.000554872,0.000345206,0.00160281,0.00144797,0.0013054,0.000109709,0.00013994,6.49863e-05,0,0.000113676,0.000642148,0.000537453,0.000588317,0.000958417,0.000545014,0.000481045,0.000268285,0.000354964,0.000249591,0.000215015,0.000172139,0.00119052,0.000804147,0.000551285,0.000207577,0.000336257,0.00085683,0.000385522,0.00104836,0.000713945,0.000318964,0.000408669,0.000200247,0.000250279,0.000192156,0.000839279,0.000718523,0.000567809,0.00015893,7.95907e-05,0.000354496
769,0.0788211,0.0336372,0.0219139,0.00707101,0.00634734,0.00543673,0.00510053,0.00722885,0.000429763,0.000284307,0.000234443,0.000219664,0.000389446,0.000237631,0.000821133,0.0013279,0.00113065,0.000124027,0.000119723,0.000108572,0.000197103,0.000557582,0.000362823,0.00149172,0.0013449,0.00121048,0.000127657,0.000161616,8.46308e-05,0,0.00013366,0.00065265,0.000547617,0.000600174,0.000939483,0.000531672,0.000469221,0.000260362,0.000348353,0.000244367,0.000209452,0.000167964,0.00115808,0.000776347,0.000539323,0.000201795,0.000328572,0.000831478,0.000378776,0.0010327,0.000699708,0.000311278,0.00039956,0.0001947,0.000245349,0.000186173,0.000812856,0.000697644,0.000555348,0.000154277,7.46859e-05,0.000350001
770,0.0793749,0.0337595,0.0219583,0.0075515,0.00661328,0.00578701,0.00548459,0.00796127,0.000416674,0.000273214,0.000225411,0.000211741,0.000375648,0.000225419,0.000799214,0.00129106,0.00109982,0.000116105,0.000109265,0.00010243,0.000204917,0.000558719,0.000370211,0.00142478,0.00128821,0.00116253,0.000135183,0.000170705,9.28688e-05,0,0.00014204,0.000657054,0.000551879,0.000605146,0.000920016,0.00051904,0.000457615,0.000252712,0.000341501,0.000239056,0.000204896,0.000163931,0.00112689,0.000751279,0.000527456,0.000196042,0.000320964,0.000806258,0.000372087,0.00101707,0.000685516,0.000303653,0.000390533,0.000189201,0.000240458,0.000180229,0.000784802,0.000675873,0.000544936,0.000149608,6.99376e-05,0.000345174
771,0.0799305,0.0338817,0.0220025,0.00788165,0.00679353,0.00602448,0.00574792,0.00847835,0.000404841,0.000263534,0.000218365,0.000205093,0.000364192,0.000215193,0.000776054,0.00125382,0.00106915,0.000109002,0.000102178,9.60865e-05,0.000197616,0.000550106,0.000361488,0.00139701,0.00127049,0.00115202,0.000129356,0.000165432,8.65525e-05,0,0.000135891,0.00064431,0.000541472,0.000591959,0.00089966,0.000507056,0.000446222,0.000245326,0.000334467,0.000233685,0.000201219,0.000159979,0.0010969,0.000728576,0.000515686,0.000190321,0.000313433,0.00078118,0.000365455,0.00100147,0.00067137,0.00029609,0.00038159,0.000183752,0.000235604,0.000174326,0.000757662,0.000654422,0.000534772,0.000144922,6.53457e-05,0.000340005
772,0.0804879,0.0340038,0.0220464,0.00804582,0.00687776,0.00613734,0.00587853,0.00875934,0.000392604,0.000253736,0.000211849,0.000198627,0.000352979,0.000205069,0.000751641,0.0012159,0.0010384,0.000101626,9.62777e-05,8.93186e-05,0.000179681,0.000528563,0.000340162,0.00137759,0.00125912,0.00114566,0.000114644,0.000152373,7.1079e-05,0,0.00012037,0.000612864,0.000515739,0.000559901,0.000878949,0.00049569,0.000435005,0.000238181,0.000327224,0.000228251,0.000198435,0.000156092,0.00106814,0.000708172,0.000504013,0.000184634,0.000305981,0.00075626,0.000358881,0.000985892,0.000657275,0.00028859,0.00037273,0.000178353,0.00023079,0.000168468,0.000733948,0.000634513,0.000523058,0.000140219,6.09102e-05,0.000334484
773,0.081047,0.0341256,0.0220901,0.00808816,0.00689368,0.00615862,0.00591062,0.00886201,0.000380135,0.000243997,0.000205441,0.000192069,0.000342031,0.000195276,0.000726514,0.00117747,0.00100727,9.43863e-05,9.11891e-05,8.23078e-05,0.000157063,0.000500534,0.000313499,0.00136167,0.00125019,0.00114087,9.51977e-05,0.000135669,5.16621e-05,0,9.98656e-05,0.000572902,0.000482916,0.000520231,0.000858415,0.00048487,0.000424007,0.000231309,0.000320037,0.000222764,0.000196197,0.000152151,0.00104009,0.000689681,0.000492439,0.000178984,0.000298607,0.000731509,0.000352366,0.000970349,0.000643234,0.000281155,0.000363955,0.000173007,0.000226014,0.000162657,0.000713745,0.000616187,0.000509727,0.000135498,5.66311e-05,0.000328604
774,0.0816079,0.0342473,0.0221337,0.00809238,0.0068917,0.00615055,0.00590976,0.00889933,0.000367608,0.000234493,0.000198718,0.000185148,0.000331367,0.000186044,0.000701207,0.0011387,0.000975467,8.76932e-05,8.65375e-05,7.52364e-05,0.000135714,0.000472465,0.000288763,0.00134441,0.00123978,0.00113506,7.5171e-05,0.00011946,3.3515e-05,0,7.87659e-05,0.000534605,0.000451237,0.000484205,0.000838592,0.000474476,0.000413315,0.000224763,0.000313324,0.000217251,0.000193928,0.000147972,0.00101203,0.000672367,0.000480966,0.000173373,0.000291312,0.000706941,0.000345907,0.00095484,0.00062925,0.000273787,0.000355265,0.000167715,0.000221278,0.000156897,0.000696961,0.000599415,0.000494854,0.00013076,5.25082e-05,0.000322353
775,0.0821705,0.0343689,0.022177,0.00811205,0.00690395,0.00615313,0.00591804,0.00894398,0.000355197,0.000225402,0.000191258,0.000177589,0.000321008,0.000177603,0.000676258,0.00109979,0.000942701,8.19563e-05,8.19484e-05,6.82864e-05,0.000121584,0.0004508,0.000273218,0.00132096,0.00122401,0.00112564,5.87159e-05,0.000107886,2.18515e-05,0,6.14597e-05,0.000508158,0.000428936,0.00046308,0.000820014,0.000464404,0.000402975,0.000218562,0.000307351,0.000211736,0.000191236,0.00014344,0.000983465,0.000655662,0.000469594,0.000167804,0.000284096,0.000682569,0.000339507,0.000939369,0.000615326,0.000266485,0.000346661,0.000162478,0.000216582,0.00015119,0.000680355,0.000582747,0.0004785,0.000126003,4.85415e-05,0.000315725
776,0.0827348,0.0344903,0.0222201,0.00813046,0.0069218,0.00615432,0.00592202,0.00897147,0.000342902,0.000216692,0.000182934,0.000169265,0.000310929,0.000169825,0.000651667,0.00106073,0.000908899,7.69843e-05,7.73671e-05,6.14577e-05,0.000113181,0.000434959,0.00026492,0.00128904,0.00119832,0.00110799,4.57018e-05,0.000100234,1.53012e-05,0,4.78028e-05,0.000491448,0.00041447,0.000453604,0.000802556,0.000454588,0.000392955,0.000212672,0.000302103,0.000206229,0.000188065,0.00013855,0.000954373,0.000639315,0.000458325,0.000162279,0.000276959,0.000658406,0.000333165,0.000923937,0.000601465,0.000259253,0.000338144,0.000157298,0.000211927,0.00014554,0.000660733,0.000564764,0.000460912,0.000121228,4.4731e-05,0.000308708
777,0.0833008,0.0346115,0.022263,0.00814426,0.00694503,0.00615179,0.00591849,0.00897487,0.000330607,0.000208227,0.000173936,0.000160267,0.000301097,0.000162466,0.000627076,0.00102138,0.000874206,7.23674e-05,7.30043e-05,5.46291e-05,0.000105471,0.000420234,0.000257462,0.00125025,0.00116208,0.00108051,3.32672e-05,9.32346e-05,9.3473e-06,0,3.47667e-05,0.000476178,0.000401248,0.000445358,0.000785774,0.000444918,0.000383251,0.000207066,0.000297655,0.000200765,0.000184207,0.000133261,0.000924629,0.00062277,0.00044716,0.000156801,0.000269903,0.000634465,0.000326881,0.000908547,0.000587672,0.00025209,0.000329715,0.000152176,0.000207311,0.00013995,0.000637927,0.000545426,0.000441977,0.000116434,4.10766e-05,0.000301294
778,0.0838686,0.0347325,0.0223057,0.00815345,0.00696922,0.00614654,0.0059096,0.00896171,0.000318311,0.000200018,0.000164318,0.00015065,0.000291524,0.00015558,0.000602485,0.00098176,0.000838654,6.81876e-05,6.88835e-05,4.78005e-05,9.90931e-05,0.000406872,0.000251421,0.00120555,0.00111724,0.00104519,2.14681e-05,8.71932e-05,4.48341e-06,0,2.24129e-05,0.000463251,0.000389932,0.000438843,0.00076972,0.000435368,0.000373787,0.000201682,0.000293826,0.000195326,0.000179834,0.000127662,0.00089435,0.000606142,0.000436101,0.000151371,0.000262928,0.000610758,0.000320655,0.000893201,0.000573949,0.000245,0.000321374,0.000147112,0.000202737,0.000134423,0.000611998,0.000524807,0.000421681,0.00011162,3.75783e-05,0.000293474
779,0.084438,0.0348534,0.0223482,0.00815241,0.00698389,0.00613582,0.00589426,0.00893646,0.000306016,0.000192078,0.000154136,0.000140468,0.000282221,0.000149223,0.000577893,0.000941863,0.000802272,6.45269e-05,6.5028e-05,4.09718e-05,9.46882e-05,0.000395121,0.000247374,0.00115594,0.00106575,0.00100402,1.03604e-05,8.24155e-05,1.20312e-06,0,1.08035e-05,0.000453575,0.000381182,0.000434566,0.000754449,0.000425949,0.000364449,0.000196432,0.000290289,0.000189874,0.000175308,0.000121917,0.000863819,0.000589828,0.000425148,0.000145993,0.000256033,0.0005873,0.000314487,0.000877903,0.0005603,0.000237981,0.000313122,0.00014211,0.000198204,0.000128963,0.000586665,0.00050488,0.000402838,0.000106786,3.4236e-05,0.000285238
780,0.0850092,0.034974,0.0223904,0.00813826,0.00698296,0.0061184,0.00587235,0.00890295,0.000293721,0.00018442,0.000143444,0.000129777,0.000273198,0.000143449,0.000553302,0.000901695,0.000765091,6.14672e-05,6.14613e-05,3.41432e-05,9.28956e-05,0.000385229,0.000245897,0.0011024,0.00100953,0.000958982,9.47496e-22,7.92072e-05,0,0,3.79078e-21,0.000448054,0.00037566,0.000433028,0.000740013,0.000416598,0.000355164,0.000191242,0.000286861,0.000184415,0.000170746,0.000116118,0.000833213,0.000573704,0.000414303,0.000140669,0.00024922,0.000564103,0.000308377,0.000862654,0.000546728,0.000231037,0.000304959,0.00013717,0.000193712,0.000123571,0.000565623,0.000487596,0.000388109,0.000101932,3.10497e-05,0.000276578
781,0.085582,0.0350945,0.0224325,0.00811731,0.00697093,0.00609888,0.00584851,0.0088687,0.000288519,0.000181161,0.000140549,0.000127112,0.000268696,0.000140936,0.000543342,0.000885454,0.000750997,6.03282e-05,6.02811e-05,3.33669e-05,9.1654e-05,0.000379425,0.000244264,0.00108209,0.000990324,0.000941469,9.24197e-22,7.78176e-05,0,0,3.69756e-21,0.0004433,0.000371267,0.000431111,0.000730074,0.00040923,0.000348382,0.000187525,0.000283762,0.000181322,0.000167993,0.000113822,0.000811507,0.000560632,0.000403568,0.000135401,0.000242488,0.000541179,0.000302325,0.000847456,0.000533237,0.000224168,0.000296887,0.000132293,0.000189262,0.000118251,0.000549032,0.00047305,0.000377768,9.70579e-05,2.80193e-05,0.000267483
782,0.0861565,0.0352149,0.0224744,0.00809502,0.00695033,0.00608136,0.00582721,0.00884191,0.00028337,0.000177935,0.000137691,0.000124483,0.000264231,0.000138448,0.000533486,0.000869381,0.000737056,5.92016e-05,5.91148e-05,3.26024e-05,9.04152e-05,0.000373656,0.000242627,0.00106201,0.000971338,0.000924143,9.01282e-22,7.64414e-05,0,0,3.60588e-21,0.000438551,0.000366878,0.000429172,0.000720159,0.000401869,0.000341608,0.000183817,0.000280667,0.00017825,0.000165256,0.000111552,0.000789871,0.000547585,0.000392943,0.000130192,0.000235839,0.000518543,0.000296332,0.000832313,0.000519829,0.000217376,0.000288906,0.000127481,0.000184855,0.000113007,0.000536809,0.000461197,0.000371821,9.21623e-05,2.51448e-05,0.000257946
783,0.0867326,0.035335,0.022516,0.00806738,0.00692222,0.00606255,0.00580456,0.00881472,0.000278272,0.000174741,0.000134871,0.000121889,0.000259802,0.000135985,0.000523731,0.000853476,0.000723268,5.80876e-05,5.79623e-05,3.18495e-05,8.91795e-05,0.00036792,0.000240986,0.00104214,0.000952574,0.000907002,8.7875e-22,7.50788e-05,0,0,3.51573e-21,0.000433807,0.000362492,0.000427209,0.000710269,0.000394517,0.000334845,0.000180116,0.000277575,0.0001752,0.000162534,0.000109309,0.000768315,0.000534567,0.00038243,0.000125044,0.000229273,0.000496207,0.000290396,0.000817227,0.000506509,0.000210662,0.000281017,0.000122735,0.00018049,0.000107841,0.000524856,0.000450096,0.000366203,8.72454e-05,2.24261e-05,0.000247956
784,0.0873105,0.0354549,0.0225574,0.00802689,0.00688804,0.00603627,0.00577326,0.00877205,0.000273225,0.000171579,0.000132087,0.000119329,0.000255411,0.000133545,0.000514079,0.000837737,0.000709631,5.69859e-05,5.68236e-05,3.11082e-05,8.79468e-05,0.000362218,0.000239339,0.0010225,0.000934029,0.000890047,8.56596e-22,7.37296e-05,0,0,3.4271e-21,0.000429069,0.00035811,0.000425224,0.000700406,0.000387177,0.000328093,0.000176426,0.000274487,0.000172172,0.000159829,0.000107091,0.000746851,0.000521583,0.00037203,0.00011996,0.000222789,0.000474184,0.00028452,0.0008022,0.000493279,0.000204027,0.000273221,0.000118057,0.000176168,0.000102757,0.000509098,0.000437788,0.000356876,8.23067e-05,1.98632e-05,0.000237504
785,0.0878899,0.0355747,0.0225986,0.00796977,0.00684919,0.00599917,0.00572937,0.00870563,0.00026823,0.000168449,0.000129339,0.000116804,0.000251056,0.00013113,0.000504529,0.000822165,0.000696145,5.58966e-05,5.56986e-05,3.03784e-05,8.67174e-05,0.000356551,0.000237688,0.00100307,0.000915704,0.000873276,8.34817e-22,7.23938e-05,0,0,3.33997e-21,0.000424337,0.000353732,0.000423216,0.00069057,0.000379851,0.000321356,0.000172746,0.000271403,0.000169166,0.000157141,0.0001049,0.000725487,0.000508639,0.000361745,0.000114942,0.00021639,0.000452488,0.000278701,0.000787234,0.000480142,0.000197473,0.000265518,0.000113449,0.00017189,9.77573e-05,0.000489435,0.000424191,0.000343685,7.73458e-05,1.7456e-05,0.000226582
786,0.0884711,0.0356943,0.0226396,0.00789834,0.00680618,0.00595305,0.00567496,0.00861967,0.000263286,0.00016535,0.000126628,0.000114313,0.000246738,0.000128739,0.00049508,0.000806758,0.000682811,5.48197e-05,5.45872e-05,2.966e-05,8.54913e-05,0.000350919,0.000236032,0.000983856,0.000897597,0.00085669,8.13411e-22,7.10714e-05,0,0,3.25432e-21,0.00041961,0.000349359,0.000421184,0.000680762,0.000372539,0.000314635,0.000169078,0.000268322,0.000166182,0.000154469,0.000102734,0.000704234,0.000495738,0.000351575,0.000109993,0.000210074,0.00043113,0.000272941,0.000772332,0.000467103,0.000191001,0.000257909,0.00010891,0.000167655,9.28452e-05,0.000466047,0.000409331,0.000326758,7.23622e-05,1.52045e-05,0.00021518
787,0.0890538,0.0358137,0.0226804,0.00781233,0.00675915,0.00589793,0.00560993,0.0085142,0.000258393,0.000162284,0.000123953,0.000111856,0.000242457,0.000126372,0.000485733,0.000791517,0.000669626,5.37549e-05,5.34893e-05,2.8953e-05,8.42687e-05,0.000345321,0.000234372,0.00096486,0.000879707,0.000840286,7.92374e-22,6.97623e-05,0,0,3.17016e-21,0.000414891,0.000344992,0.000419129,0.000670984,0.000365243,0.000307932,0.000165423,0.000265246,0.00016322,0.000151813,0.000100595,0.000683101,0.000482886,0.000341522,0.000105114,0.000203842,0.000410126,0.00026724,0.000757497,0.000454165,0.000184613,0.000250395,0.000104443,0.000163464,8.80238e-05,0.000443285,0.000394978,0.000310019,6.73557e-05,1.31086e-05,0.000203289
788,0.0896382,0.0359328,0.022721,0.00772081,0.00671129,0.0058391,0.00554073,0.00840075,0.000253551,0.000159249,0.000121314,0.000109433,0.000238213,0.000124028,0.000476486,0.00077644,0.00065659,5.27025e-05,5.2405e-05,2.82571e-05,8.30498e-05,0.000339759,0.000232706,0.00094608,0.000862033,0.000824065,7.71703e-22,6.84666e-05,0,0,3.08746e-21,0.000410177,0.00034063,0.000417051,0.000661236,0.000357967,0.000301249,0.000161781,0.000262174,0.000160281,0.000149175,9.84805e-05,0.0006621,0.000470088,0.000331587,0.000100309,0.000197696,0.000389486,0.000261597,0.000742731,0.00044133,0.000178309,0.000242976,0.00010005,0.000159318,8.32962e-05,0.000425507,0.000382899,0.000297429,6.23258e-05,1.11682e-05,0.000190899
789,0.0902241,0.0360518,0.0227614,0.00763768,0.00666701,0.00578473,0.0054773,0.00829733,0.000248759,0.000156246,0.00011871,0.000107044,0.000234006,0.000121709,0.00046734,0.000761527,0.000643704,5.16621e-05,5.1334e-05,2.75724e-05,8.18346e-05,0.000334233,0.000231035,0.000927514,0.000844574,0.000808026,7.51394e-22,6.71842e-05,0,0,3.0062e-21,0.000405471,0.000336275,0.000414948,0.000651519,0.00035071,0.000294588,0.000158154,0.000259106,0.000157363,0.000146554,9.63921e-05,0.00064124,0.000457349,0.000321772,9.55803e-05,0.000191634,0.000369225,0.000256013,0.000728037,0.000428603,0.000172091,0.000235654,9.5731e-05,0.000155216,7.86655e-05,0.000412767,0.000373067,0.000289045,5.72721e-05,9.38338e-06,0.000178002
790,0.0908117,0.0361706,0.0228016,0.00757172,0.00662917,0.00574004,0.00542592,0.00821525,0.000244018,0.000153275,0.000116141,0.000104687,0.000229837,0.000119414,0.000458294,0.000746778,0.000630966,5.06339e-05,5.02764e-05,2.68987e-05,8.06232e-05,0.000328742,0.00022936,0.000909161,0.000827329,0.000792169,7.31445e-22,6.5915e-05,0,0,2.92639e-21,0.000400772,0.000331926,0.000412822,0.000641835,0.000343476,0.000287951,0.000154543,0.000256043,0.000154469,0.00014395,9.43292e-05,0.000620531,0.000444673,0.000312078,9.09297e-05,0.000185658,0.000349355,0.000250487,0.000713416,0.000415986,0.00016596,0.000228428,9.1488e-05,0.000151159,7.41348e-05,0.000404819,0.000365334,0.000284682,5.21943e-05,7.75402e-06,0.000164588
791,0.0914009,0.0362892,0.0228415,0.00752215,0.00659785,0.00570444,0.00538593,0.00815332,0.000239328,0.000150335,0.000113608,0.000102364,0.000225704,0.000117142,0.000449348,0.000732192,0.000618375,4.96177e-05,4.92321e-05,2.6236e-05,7.94159e-05,0.000323287,0.000227679,0.000891022,0.000810297,0.000776491,7.11852e-22,6.4659e-05,0,0,2.848e-21,0.000396081,0.000327585,0.000410672,0.000632184,0.000336266,0.00028134,0.000150948,0.000252985,0.000151597,0.000141363,9.22917e-05,0.000599983,0.000432066,0.000302506,8.63599e-05,0.000179769,0.00032989,0.000245021,0.000698871,0.000403483,0.000159918,0.000221301,8.73225e-05,0.000147148,6.97071e-05,0.000398303,0.000357912,0.00028135,4.70919e-05,6.28008e-06,0.000150648
792,0.0919917,0.0364076,0.0228813,0.00749057,0.00657374,0.00567851,0.00535835,0.00811368,0.000234688,0.000147427,0.00011111,0.000100074,0.000221608,0.000114894,0.000440501,0.000717769,0.000605931,4.86136e-05,4.8201e-05,2.55842e-05,7.82127e-05,0.000317869,0.000225993,0.000873094,0.000793477,0.000760994,6.92612e-22,6.34162e-05,0,0,2.77103e-21,0.000391398,0.000323251,0.000408498,0.000622567,0.000329082,0.000274757,0.000147371,0.000249931,0.000148747,0.000138794,9.02795e-05,0.000579607,0.000419532,0.000293057,8.18734e-05,0.000173965,0.000310843,0.000239613,0.000684405,0.000391097,0.000153966,0.000214271,8.32357e-05,0.000143183,6.53856e-05,0.000389739,0.000348996,0.000275981,4.19645e-05,4.9615e-06,0.000136173
793,0.092584,0.0365258,0.0229208,0.00747179,0.00655515,0.00566019,0.00533956,0.00808901,0.000230098,0.000144549,0.000108646,9.78172e-05,0.000217549,0.00011267,0.000431754,0.000703507,0.000593634,4.76214e-05,4.71831e-05,2.49431e-05,7.70137e-05,0.000312486,0.000224301,0.000855377,0.000776868,0.000745676,6.73722e-22,6.21866e-05,0,0,2.69545e-21,0.000386723,0.000318925,0.000406299,0.000612985,0.000321925,0.000268203,0.000143813,0.000246882,0.000145921,0.000136243,8.82925e-05,0.000559411,0.000407076,0.000283733,7.74726e-05,0.000168249,0.000292226,0.000234264,0.000670021,0.000378832,0.000148105,0.000207342,7.9229e-05,0.000139264,6.11733e-05,0.000379151,0.000338576,0.000268642,3.68118e-05,3.79823e-06,0.000121153
794,0.0931779,0.0366438,0.0229601,0.00745635,0.00653893,0.00564547,0.005323,0.0080663,0.000225559,0.000141703,0.000106217,9.55924e-05,0.000213527,0.00011047,0.000423106,0.000689407,0.000581483,4.66411e-05,4.61783e-05,2.43128e-05,7.58191e-05,0.000307141,0.000222605,0.00083787,0.000760469,0.000730536,6.55179e-22,6.09702e-05,0,0,2.62126e-21,0.000382057,0.000314608,0.000404076,0.00060344,0.000314798,0.000261682,0.000140274,0.000243839,0.000143118,0.00013371,8.63306e-05,0.000539407,0.000394704,0.000274535,7.316e-05,0.00016262,0.000274052,0.000228973,0.00065572,0.00036669,0.000142337,0.000200511,7.53039e-05,0.000135391,5.70733e-05,0.000366732,0.00032676,0.000259566,3.16334e-05,2.79024e-06,0.00010558
795,0.0937734,0.0367616,0.0229992,0.00743829,0.006523,0.00563169,0.00530453,0.00803747,0.000221069,0.000138888,0.000103823,9.33999e-05,0.000209542,0.000108293,0.000414556,0.000675468,0.000569477,4.56727e-05,4.51864e-05,2.3693e-05,7.4629e-05,0.000301833,0.000220902,0.000820572,0.000744279,0.000715575,6.36978e-22,5.97668e-05,0,0,2.54845e-21,0.000377399,0.0003103,0.000401828,0.000593932,0.000307702,0.000255194,0.000136756,0.000240801,0.000140337,0.000131195,8.43938e-05,0.000519604,0.000382419,0.000265464,6.8938e-05,0.000157079,0.000256336,0.000223742,0.000641505,0.000354676,0.000136662,0.000193782,7.14617e-05,0.000131565,5.30888e-05,0.000353252,0.000314309,0.000249982,2.64288e-05,1.93745e-06,8.94439e-05
